hex_id,dft_Emp_Wa,dft_Edu_Wa,dft_Hth_Wa,dft_Lei_Wa,dft_Shp_Wa,dft_Res_Wa,dft_All_Wa,dft_Emp_Cy,dft_Edu_Cy,dft_Hth_Cy,dft_Lei_Cy,dft_Shp_Cy,dft_Res_Cy,dft_All_Cy,dft_Emp_PT,dft_Edu_PT,dft_Hth_PT,dft_Lei_PT,dft_Shp_PT,dft_Res_PT,dft_All_PT,dft_Emp_Ca,dft_Edu_Ca,dft_Hth_Ca,dft_Lei_Ca,dft_Shp_Ca,dft_Res_Ca,dft_All_Ca,dft_Emp_To,dft_Edu_To,dft_Hth_To,dft_Lei_To,dft_Shp_To,dft_Res_To,dft_All_To,dft_Emp_Wa_100,dft_Edu_Wa_100,dft_Hth_Wa_100,dft_Lei_Wa_100,dft_Shp_Wa_100,dft_Res_Wa_100,dft_All_Wa_100,dft_Emp_Cy_100,dft_Edu_Cy_100,dft_Hth_Cy_100,dft_Lei_Cy_100,dft_Shp_Cy_100,dft_Res_Cy_100,dft_All_Cy_100,dft_Emp_PT_100,dft_Edu_PT_100,dft_Hth_PT_100,dft_Lei_PT_100,dft_Shp_PT_100,dft_Res_PT_100,dft_All_PT_100,dft_Emp_Ca_100,dft_Edu_Ca_100,dft_Hth_Ca_100,dft_Lei_Ca_100,dft_Shp_Ca_100,dft_Res_Ca_100,dft_All_Ca_100,dft_Emp_To_100,dft_Edu_To_100,dft_Hth_To_100,dft_Lei_To_100,dft_Shp_To_100,dft_Res_To_100,dft_All_To_100
SG00301,14.09,34.97,0.24,30.54,23.97,29.24,27.12,40.42,41.28,6.98,39.42,30.73,47.95,39.35,15.19,27.96,4.23,28.66,17.27,22.7,20.27,72.62,45.81,33.13,56.03,47.56,79.4,58.96,18.56,32.5,2.63,30.3,20.98,27.94,24.57,0.0,13.0,1.0,6.0,4.0,1.0,4.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0
CW02109,14.49,13.94,0.55,29.18,22.42,25.78,20.44,37.83,22.89,6.92,36.21,30.66,44.82,34.89,18.3,17.87,5.96,27.36,17.87,22.92,19.55,73.33,42.81,44.45,60.73,56.81,80.0,63.15,20.28,16.17,3.7,28.83,20.58,26.21,21.17,0.0,2.0,1.0,5.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0
CW02105,14.56,0.93,0.86,28.27,20.88,23.64,16.11,36.14,12.29,7.2,34.42,30.47,42.76,32.2,20.15,11.79,7.0,26.48,17.89,22.98,19.0,73.78,41.5,51.65,63.96,62.75,80.38,65.95,21.24,6.18,4.41,27.87,19.89,25.09,18.93,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
CW02098,14.56,0.93,0.86,28.27,20.88,23.64,16.11,36.14,12.29,7.2,34.42,30.47,42.76,32.2,20.15,11.79,7.0,26.48,17.89,22.98,19.0,73.78,41.5,51.65,63.96,62.75,80.38,65.95,21.24,6.18,4.41,27.87,19.89,25.09,18.93,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
CW02084,14.56,0.93,0.86,28.27,20.88,23.64,16.11,36.14,12.29,7.2,34.42,30.47,42.76,32.2,20.15,11.79,7.0,26.48,17.89,22.98,19.0,73.78,41.5,51.65,63.96,62.75,80.38,65.95,21.24,6.18,4.41,27.87,19.89,25.09,18.93,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
CW02069,14.19,1.13,0.94,27.2,19.68,23.51,15.55,36.09,13.0,7.61,34.07,29.72,42.78,32.11,19.84,12.02,7.06,25.86,17.17,23.05,18.67,73.56,41.55,51.05,63.38,61.66,80.19,65.41,20.96,6.42,4.49,27.08,18.95,25.06,18.53,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
SD00803,8.93,10.0,1.3,16.35,5.1,19.27,10.5,36.24,24.54,10.51,30.36,19.13,43.32,31.51,15.12,16.36,5.74,18.14,7.33,19.72,13.93,71.94,45.42,46.7,59.69,52.45,78.92,61.59,16.78,13.55,4.04,18.31,6.93,21.6,13.99,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CW02038,6.04,25.32,0.27,17.97,1.54,12.72,12.72,37.69,33.41,6.91,30.63,13.47,44.15,32.48,11.92,20.66,1.13,15.82,2.72,10.46,11.19,73.74,53.04,51.59,65.66,58.34,80.72,66.27,14.29,23.9,0.98,17.88,2.73,14.35,13.52,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,2.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CW02021,5.53,28.8,0.0,18.81,1.23,11.25,13.48,38.05,35.17,5.89,30.85,12.48,44.34,32.75,11.31,21.57,0.03,15.55,1.96,8.27,10.69,74.25,54.79,52.99,67.3,60.18,81.22,67.6,13.83,26.21,0.23,18.13,2.16,12.67,13.59,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,3.0,1.0,17.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CW01999,9.96,8.38,0.0,20.95,1.22,12.82,9.14,42.24,19.4,9.14,35.45,14.6,49.18,34.03,16.96,11.8,3.15,19.28,4.7,15.37,12.77,73.93,54.23,60.79,72.14,66.46,81.15,70.73,19.03,10.48,2.03,21.24,3.63,17.11,13.04,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,5.0,6.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD00145,23.0,43.55,1.99,38.2,31.33,38.11,35.25,48.84,52.13,15.28,48.64,44.71,57.88,49.37,43.12,55.75,35.54,49.8,44.78,48.35,47.08,72.34,77.95,67.61,81.45,83.29,79.62,79.92,39.64,49.47,20.55,44.7,38.8,44.81,42.61,2.0,21.0,2.0,12.0,7.0,3.0,9.0,5.0,11.0,2.0,8.0,5.0,4.0,5.0,7.0,15.0,8.0,14.0,9.0,9.0,10.0,7.0,35.0,9.0,31.0,14.0,8.0,14.0,5.0,18.0,5.0,12.0,8.0,4.0,9.0
MD00104,23.14,43.45,2.02,37.92,31.45,38.31,35.25,48.91,52.25,15.47,48.63,44.95,57.95,49.46,43.17,55.78,35.65,49.76,44.91,48.39,47.13,72.33,78.04,67.65,81.49,83.37,79.62,79.96,39.71,49.43,20.63,44.56,38.93,44.93,42.64,2.0,21.0,2.0,12.0,7.0,3.0,9.0,5.0,11.0,2.0,8.0,5.0,4.0,5.0,7.0,15.0,8.0,14.0,9.0,9.0,10.0,7.0,36.0,9.0,31.0,14.0,8.0,14.0,5.0,18.0,5.0,12.0,8.0,4.0,9.0
WI02982,29.24,39.0,3.14,26.05,36.53,47.07,35.25,51.9,57.41,23.78,48.23,55.17,61.0,53.52,45.11,56.88,40.38,47.87,50.69,49.89,49.39,72.08,81.82,69.35,83.08,86.64,79.43,81.66,42.74,47.85,23.96,38.47,44.63,49.89,44.15,5.0,17.0,2.0,3.0,9.0,6.0,9.0,13.0,13.0,3.0,8.0,9.0,12.0,8.0,9.0,16.0,10.0,12.0,12.0,12.0,11.0,6.0,63.0,10.0,40.0,25.0,7.0,20.0,7.0,16.0,6.0,9.0,11.0,7.0,10.0
WI02906,27.9,13.75,5.27,20.41,16.15,48.33,21.43,53.24,52.96,37.68,51.31,46.74,63.09,53.05,42.58,42.04,31.13,37.68,33.29,47.35,39.54,72.8,83.72,77.29,83.68,85.19,80.03,82.2,41.0,28.01,20.41,31.28,26.32,49.45,33.45,4.0,2.0,3.0,1.0,2.0,7.0,2.0,15.0,12.0,8.0,9.0,6.0,18.0,8.0,6.0,6.0,7.0,6.0,5.0,7.0,5.0,9.0,79.0,31.0,44.0,19.0,10.0,23.0,5.0,3.0,5.0,3.0,3.0,7.0,4.0
WI02830,26.95,7.94,5.69,20.22,10.59,47.76,18.01,53.27,51.34,40.28,52.11,43.62,63.3,52.52,41.75,38.25,28.36,35.35,28.39,46.57,36.87,73.0,83.81,79.08,83.67,84.5,80.2,82.16,40.26,23.25,19.19,30.11,21.2,48.84,30.65,4.0,1.0,3.0,1.0,1.0,7.0,1.0,15.0,11.0,10.0,10.0,5.0,18.0,8.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,9.0,80.0,39.0,44.0,18.0,11.0,23.0,5.0,2.0,4.0,3.0,2.0,6.0,3.0
WI02756,26.95,7.94,5.69,20.22,10.59,47.76,18.01,53.27,51.34,40.28,52.11,43.62,63.3,52.52,41.75,38.25,28.36,35.35,28.39,46.57,36.87,73.0,83.81,79.08,83.67,84.5,80.2,82.16,40.26,23.25,19.19,30.11,21.2,48.84,30.65,4.0,1.0,3.0,1.0,1.0,7.0,1.0,15.0,11.0,10.0,10.0,5.0,18.0,8.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,9.0,80.0,39.0,44.0,18.0,11.0,23.0,5.0,2.0,4.0,3.0,2.0,6.0,3.0
WI02682,26.57,10.68,5.75,21.79,15.5,47.21,20.38,53.06,50.49,39.24,52.14,46.52,62.95,52.74,42.41,39.16,28.59,36.25,30.71,46.64,37.97,72.9,81.69,77.18,82.49,84.22,80.06,81.47,40.57,25.04,19.3,31.23,24.71,48.59,32.19,4.0,1.0,3.0,2.0,2.0,6.0,2.0,14.0,10.0,9.0,10.0,6.0,17.0,8.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,9.0,62.0,30.0,36.0,17.0,10.0,19.0,5.0,2.0,4.0,3.0,3.0,6.0,3.0
WI02606,25.03,25.54,6.67,30.67,42.21,44.69,33.44,51.88,45.67,33.91,52.27,61.82,61.02,53.83,46.21,44.26,30.5,41.6,43.66,47.34,44.24,72.33,70.06,66.98,76.0,82.62,79.29,77.64,42.49,34.76,20.53,37.7,43.98,47.6,40.76,3.0,6.0,4.0,6.0,12.0,6.0,7.0,13.0,7.0,7.0,10.0,13.0,12.0,9.0,11.0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,13.0,9.0,13.0,13.0,6.0,10.0,6.0,6.0,5.0,8.0,10.0,6.0,8.0
WI02526,35.02,40.84,33.82,55.69,65.11,54.26,52.34,51.54,48.74,43.3,61.23,68.41,60.83,56.76,55.49,58.32,53.66,62.67,66.83,56.63,60.27,72.21,63.72,67.01,74.67,79.14,79.03,75.61,50.63,48.97,45.03,59.54,66.24,56.31,56.92,10.0,19.0,15.0,36.0,31.0,12.0,20.0,12.0,9.0,12.0,22.0,18.0,11.0,12.0,27.0,17.0,23.0,38.0,28.0,25.0,24.0,6.0,6.0,9.0,10.0,9.0,5.0,7.0,20.0,17.0,18.0,37.0,30.0,15.0,22.0
WI02444,39.46,48.64,43.28,65.47,65.91,57.95,57.83,51.45,53.13,49.56,67.22,67.03,60.82,58.15,53.94,61.26,55.5,66.22,68.48,55.57,61.25,73.25,67.27,73.08,80.61,81.01,79.96,78.47,50.61,54.56,50.32,65.97,67.36,57.5,59.74,14.0,26.0,24.0,59.0,31.0,15.0,29.0,12.0,12.0,15.0,35.0,17.0,11.0,13.0,24.0,21.0,26.0,46.0,31.0,22.0,27.0,10.0,9.0,17.0,28.0,11.0,10.0,11.0,20.0,23.0,24.0,52.0,31.0,18.0,26.0
WI02360,38.06,50.67,35.95,60.99,55.9,55.9,53.9,52.3,60.86,50.84,71.35,68.32,61.64,60.56,50.67,57.95,47.31,60.81,59.61,52.42,56.02,73.19,66.04,67.59,77.64,76.15,79.87,75.98,48.32,54.61,42.8,61.7,58.47,55.16,55.63,13.0,29.0,17.0,49.0,19.0,14.0,22.0,13.0,17.0,17.0,43.0,18.0,15.0,16.0,20.0,17.0,15.0,34.0,18.0,18.0,17.0,10.0,8.0,9.0,17.0,7.0,10.0,7.0,15.0,23.0,16.0,41.0,19.0,13.0,19.0
WI02276,28.89,25.09,22.59,38.21,30.62,45.72,32.52,52.32,44.23,43.45,60.19,51.58,60.79,53.55,44.23,41.05,36.67,45.43,36.34,46.12,41.97,73.78,65.8,71.65,79.9,77.75,80.44,77.32,42.15,33.07,31.05,43.45,34.58,47.49,39.19,5.0,6.0,10.0,12.0,7.0,6.0,6.0,13.0,6.0,12.0,20.0,8.0,11.0,9.0,8.0,6.0,9.0,11.0,6.0,6.0,7.0,12.0,8.0,14.0,25.0,7.0,12.0,9.0,6.0,5.0,9.0,11.0,6.0,6.0,7.0
WI02194,20.39,7.77,8.15,28.53,10.94,35.12,17.39,50.98,26.86,27.41,46.96,32.56,59.44,44.96,32.06,21.36,19.38,32.18,18.97,36.45,27.01,73.31,55.13,62.48,73.75,70.29,80.01,72.08,32.27,14.63,14.94,31.74,16.07,38.01,24.64,1.0,1.0,4.0,5.0,1.0,2.0,1.0,11.0,1.0,4.0,6.0,2.0,7.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,10.0,2.0,5.0,8.0,3.0,10.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0
WI02116,19.02,4.0,3.09,22.81,7.53,33.46,13.77,53.04,27.25,31.28,45.77,37.98,60.78,46.8,40.03,24.55,22.66,34.71,22.5,43.25,31.96,75.0,60.33,62.67,75.86,73.35,81.46,74.54,37.36,14.05,14.68,30.42,16.58,40.54,25.93,1.0,1.0,2.0,2.0,1.0,2.0,0.0,14.0,1.0,5.0,6.0,3.0,11.0,4.0,5.0,1.0,3.0,4.0,2.0,5.0,3.0,17.0,3.0,6.0,12.0,5.0,19.0,5.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0
WI02038,19.13,4.13,3.13,22.58,7.76,33.62,13.87,53.22,27.7,32.02,46.01,38.83,60.9,47.15,40.95,25.32,23.41,35.24,23.16,44.01,32.71,75.13,61.0,62.97,76.18,73.77,81.57,74.86,38.0,14.48,15.12,30.6,17.06,40.98,26.38,1.0,1.0,2.0,2.0,1.0,2.0,0.0,15.0,1.0,6.0,6.0,3.0,11.0,4.0,5.0,1.0,4.0,5.0,2.0,5.0,3.0,18.0,4.0,6.0,13.0,5.0,20.0,6.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0
WI01962,19.12,4.13,3.13,22.59,7.75,33.62,13.86,53.21,27.69,32.0,46.0,38.81,60.9,47.14,40.92,25.3,23.39,35.22,23.14,43.98,32.69,75.13,60.98,62.96,76.17,73.76,81.56,74.85,37.98,14.46,15.11,30.59,17.05,40.96,26.37,1.0,1.0,2.0,2.0,1.0,2.0,0.0,14.0,1.0,6.0,6.0,3.0,11.0,4.0,5.0,1.0,4.0,5.0,2.0,5.0,3.0,18.0,4.0,6.0,13.0,5.0,20.0,6.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0
WI01888,19.71,5.14,4.8,21.8,13.79,34.66,16.04,53.01,28.7,33.18,47.38,43.53,60.6,48.18,43.7,28.72,27.18,37.68,28.63,46.45,36.23,75.05,59.35,63.85,75.91,75.99,81.48,75.29,39.86,16.51,17.92,31.57,22.75,42.57,29.18,1.0,1.0,3.0,2.0,2.0,2.0,1.0,14.0,1.0,6.0,7.0,5.0,11.0,4.0,7.0,2.0,5.0,6.0,4.0,6.0,4.0,17.0,3.0,6.0,12.0,6.0,19.0,6.0,5.0,1.0,4.0,4.0,2.0,3.0,2.0
WI01814,23.22,12.08,17.4,32.55,36.3,37.69,27.83,51.92,28.89,37.14,53.5,57.69,59.3,50.98,51.0,39.04,39.43,47.57,44.6,52.41,46.76,74.88,55.92,66.71,75.67,81.52,81.28,76.58,45.17,24.57,30.08,41.54,41.6,46.63,39.61,2.0,2.0,7.0,8.0,9.0,3.0,4.0,13.0,1.0,8.0,11.0,11.0,7.0,6.0,21.0,5.0,10.0,12.0,9.0,18.0,9.0,17.0,2.0,8.0,12.0,12.0,18.0,8.0,9.0,2.0,9.0,10.0,9.0,5.0,7.0
WI01740,24.03,13.93,20.94,37.67,39.57,38.05,30.51,51.46,27.92,37.1,54.65,58.26,58.92,50.88,50.67,39.5,40.49,49.03,45.39,52.05,47.18,74.79,55.6,67.2,75.71,81.75,81.18,76.61,45.07,25.69,32.17,44.55,43.49,46.59,40.89,2.0,2.0,9.0,12.0,11.0,3.0,6.0,12.0,1.0,8.0,12.0,11.0,6.0,6.0,20.0,5.0,10.0,13.0,10.0,17.0,10.0,16.0,2.0,9.0,12.0,12.0,17.0,8.0,9.0,2.0,10.0,12.0,10.0,5.0,8.0
WI01668,24.87,16.42,24.48,44.53,37.15,39.52,32.11,50.76,28.13,37.03,56.29,54.0,58.58,50.14,48.58,37.89,40.66,50.41,40.66,50.66,45.18,74.97,58.72,70.6,77.89,83.56,81.34,78.16,43.83,26.32,33.78,48.32,39.81,46.6,40.43,3.0,3.0,11.0,17.0,9.0,3.0,6.0,10.0,1.0,8.0,13.0,9.0,6.0,5.0,15.0,4.0,11.0,15.0,8.0,14.0,8.0,17.0,3.0,12.0,17.0,15.0,18.0,10.0,8.0,2.0,10.0,15.0,9.0,5.0,8.0
WI01595,24.95,16.68,24.83,45.24,36.78,39.69,32.24,50.69,28.18,37.02,56.46,53.47,58.55,50.05,48.34,37.69,40.66,50.54,40.07,50.5,44.93,74.99,59.1,71.0,78.15,83.77,81.36,78.35,43.68,26.37,33.93,48.71,39.32,46.6,40.34,3.0,3.0,11.0,18.0,9.0,3.0,6.0,10.0,1.0,8.0,14.0,8.0,5.0,5.0,15.0,4.0,11.0,15.0,8.0,13.0,8.0,17.0,3.0,13.0,18.0,15.0,18.0,11.0,8.0,2.0,10.0,16.0,9.0,5.0,8.0
WI01519,20.87,18.92,9.71,38.96,38.86,39.34,31.13,49.46,29.25,26.19,52.89,53.5,57.31,48.78,35.6,31.47,22.93,40.34,33.19,40.07,35.11,74.12,56.79,60.7,72.41,78.21,80.5,74.43,34.42,24.94,17.48,40.71,36.8,41.46,34.67,1.0,3.0,5.0,12.0,10.0,3.0,6.0,7.0,1.0,4.0,11.0,8.0,3.0,4.0,3.0,2.0,3.0,7.0,5.0,4.0,4.0,14.0,2.0,5.0,7.0,8.0,12.0,5.0,3.0,2.0,3.0,10.0,8.0,3.0,4.0
WI01442,19.61,20.48,2.53,35.03,38.31,39.39,30.23,48.68,29.54,20.19,50.01,51.53,56.49,47.52,27.82,27.63,13.31,33.98,28.5,33.81,29.01,73.78,56.52,55.12,68.96,74.87,80.16,72.28,29.05,24.14,9.0,35.67,34.1,38.48,31.03,1.0,4.0,2.0,10.0,10.0,3.0,5.0,4.0,1.0,2.0,9.0,8.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,12.0,2.0,2.0,4.0,5.0,11.0,3.0,1.0,2.0,2.0,6.0,6.0,2.0,3.0
WI01365,18.11,12.48,0.83,22.31,20.56,35.69,19.84,46.9,25.02,13.57,41.75,39.11,54.15,42.42,22.96,21.39,9.11,25.08,19.07,29.83,22.2,74.09,52.79,49.76,64.78,69.49,80.41,69.25,25.35,17.03,5.76,25.17,20.77,34.74,22.91,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,3.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
WI01288,16.84,7.66,0.0,14.79,10.78,33.51,13.85,45.99,22.98,10.37,37.05,32.91,53.01,39.82,21.48,18.49,7.75,20.7,14.63,28.54,19.29,74.48,50.94,47.23,62.87,67.18,80.76,67.98,23.98,13.15,4.55,19.4,13.83,33.04,18.79,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,15.0,1.0,1.0,1.0,2.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
WI01212,17.88,8.23,0.0,16.28,12.49,32.99,14.87,46.18,22.31,10.65,38.17,33.29,53.09,40.06,21.31,18.16,7.27,21.29,14.79,28.16,19.27,74.01,51.62,47.85,63.27,67.05,80.34,67.97,24.13,13.27,4.3,20.42,14.7,32.63,19.2,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,1.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
WI01138,11.48,2.08,0.0,12.44,6.87,19.9,8.56,43.3,11.25,5.85,30.18,19.2,49.79,33.31,17.51,10.48,4.14,16.92,8.08,21.7,13.78,75.49,50.53,49.88,64.24,66.06,81.63,68.37,19.87,6.17,2.44,16.01,8.1,23.36,13.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI01065,9.98,0.76,0.0,11.31,5.33,17.56,7.09,42.7,9.34,4.86,28.36,16.42,49.14,31.96,16.84,9.11,3.67,15.93,6.76,20.58,12.74,75.9,50.14,50.1,64.31,65.91,81.99,68.45,19.02,4.79,2.15,14.89,6.61,21.71,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI00992,8.33,2.3,0.0,18.23,5.04,20.02,8.7,39.63,14.28,4.1,32.54,16.09,46.78,31.66,15.68,10.36,3.1,19.07,7.27,18.96,13.06,75.77,49.03,43.58,63.58,60.02,81.84,66.09,17.48,6.4,1.82,19.74,6.72,21.88,12.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI00927,7.51,2.87,0.0,23.35,4.18,21.53,9.57,37.14,15.87,3.6,35.43,14.93,44.65,30.85,14.96,10.21,2.26,21.62,6.75,17.33,12.91,75.43,45.68,37.43,61.67,54.04,81.51,63.16,16.48,6.71,1.35,23.43,6.01,21.63,13.03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI00863,8.95,0.88,0.0,22.33,2.25,20.21,8.34,36.93,8.83,3.89,34.19,12.16,43.83,29.07,15.53,6.68,1.03,21.86,3.92,16.21,11.67,74.7,38.07,34.32,57.53,49.9,80.84,59.85,17.14,3.79,0.7,23.01,3.59,20.44,11.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI00803,8.01,2.17,0.0,22.99,3.51,21.07,9.14,37.07,13.41,3.7,35.0,13.97,44.37,30.23,15.16,8.98,1.83,21.7,5.76,16.94,12.48,75.18,43.02,36.35,60.22,52.59,81.28,62.0,16.71,5.69,1.12,23.28,5.17,21.22,12.59,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI00751,7.04,3.51,0.0,23.68,4.81,21.96,9.97,37.21,18.16,3.51,35.83,15.83,44.92,31.43,14.77,11.35,2.66,21.54,7.67,17.69,13.31,75.67,48.15,38.44,63.01,55.38,81.73,64.23,16.27,7.66,1.56,23.56,6.8,22.02,13.45,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SG00603,9.7,15.56,0.0,25.66,10.72,23.49,15.86,37.35,28.33,4.1,38.86,20.44,44.95,34.13,16.22,19.99,5.5,25.87,14.56,20.75,18.0,76.02,54.53,41.57,66.19,59.22,82.07,66.98,17.81,18.22,3.11,26.78,13.15,24.15,18.46,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,24.0,2.0,0.0,2.0,0.0,24.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SG00563,12.22,26.99,0.0,27.54,16.33,24.94,21.44,37.49,37.98,4.66,41.73,24.81,44.97,36.69,17.6,28.18,8.19,29.97,21.09,23.65,22.44,76.35,60.58,44.53,69.2,62.86,82.4,69.59,19.28,28.24,4.58,29.83,19.17,26.17,23.22,0.0,7.0,0.0,4.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,27.0,4.0,0.0,4.0,1.0,26.0,2.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0
SG00523,12.13,24.38,0.12,27.56,15.32,24.44,20.38,36.98,36.72,5.17,40.97,24.1,44.49,36.02,16.99,26.64,7.71,29.24,19.85,23.08,21.5,75.95,58.65,43.16,68.13,61.22,82.06,68.48,18.8,26.15,4.39,29.42,18.06,25.63,22.25,0.0,6.0,1.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,23.0,3.0,0.0,3.0,1.0,24.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0
